game,seed,logdir,run_completed,is_partial_run,metric_source_file,metric_source_type,metric_name,raw_step_key,raw_step_value,x_axis_name,x_axis_value,agent_actions,environment_steps,frames,action_repeat,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,eval_episodes,train_return_mean_if_present,timestamp,wall_clock_time_if_present,raw_json_excerpt_or_compact_record,parse_status,parse_warning
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,36984,frames,36984.0,9246.0,36984.0,36984.0,4,3.0,,3.0,3.0,1,,,,"{""episode/length"": 390.0, ""episode/score"": 3.0, ""step"": 36984}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,37808,frames,37808.0,9452.0,37808.0,37808.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 206.0, ""episode/score"": 0.0, ""step"": 37808}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,39516,frames,39516.0,9879.0,39516.0,39516.0,4,4.0,,4.0,4.0,1,,,,"{""episode/length"": 427.0, ""episode/score"": 4.0, ""step"": 39516}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,41048,frames,41048.0,10262.0,41048.0,41048.0,4,1.0,,1.0,1.0,1,,,,"{""episode/length"": 383.0, ""episode/score"": 1.0, ""step"": 41048}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,44552,frames,44552.0,11138.0,44552.0,44552.0,4,5.0,,5.0,5.0,1,,,,"{""episode/length"": 876.0, ""episode/score"": 5.0, ""step"": 44552}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,train/ret,step,46280,frames,46280.0,11570.0,46280.0,46280.0,4,,,,,,0.11485305836502815,,,"{""replay/replay_ratio"": 259.85185185185185, ""step"": 46280, ""train/opt/updates"": 2182.0, ""train/ret"": 0.11485305836502815, ""train/rew"": 0.007984306793893553}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,train/rew,step,46280,frames,46280.0,11570.0,46280.0,46280.0,4,,,,,,0.11485305836502815,,,"{""replay/replay_ratio"": 259.85185185185185, ""step"": 46280, ""train/opt/updates"": 2182.0, ""train/ret"": 0.11485305836502815, ""train/rew"": 0.007984306793893553}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,48188,frames,48188.0,12047.0,48188.0,48188.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 909.0, ""episode/score"": 2.0, ""step"": 48188}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,48748,frames,48748.0,12187.0,48748.0,48748.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 140.0, ""episode/score"": 0.0, ""step"": 48748}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,49304,frames,49304.0,12326.0,49304.0,49304.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 139.0, ""episode/score"": 0.0, ""step"": 49304}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,50016,frames,50016.0,12504.0,50016.0,50016.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 178.0, ""episode/score"": 0.0, ""step"": 50016}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,56976,frames,56976.0,14244.0,56976.0,56976.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 1740.0, ""episode/score"": 0.0, ""step"": 56976}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,58336,frames,58336.0,14584.0,58336.0,58336.0,4,5.0,,5.0,5.0,1,,,,"{""episode/length"": 340.0, ""episode/score"": 5.0, ""step"": 58336}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,59332,frames,59332.0,14833.0,59332.0,59332.0,4,3.0,,3.0,3.0,1,,,,"{""episode/length"": 249.0, ""episode/score"": 3.0, ""step"": 59332}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,train/ret,step,60200,frames,60200.0,15050.0,60200.0,60200.0,4,,,,,,0.2399201008951527,,,"{""replay/replay_ratio"": 260.0, ""step"": 60200, ""train/opt/updates"": 3055.5, ""train/ret"": 0.2399201008951527, ""train/rew"": 0.005604966687059951}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,train/rew,step,60200,frames,60200.0,15050.0,60200.0,60200.0,4,,,,,,0.2399201008951527,,,"{""replay/replay_ratio"": 260.0, ""step"": 60200, ""train/opt/updates"": 3055.5, ""train/ret"": 0.2399201008951527, ""train/rew"": 0.005604966687059951}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,60420,frames,60420.0,15105.0,60420.0,60420.0,4,3.0,,3.0,3.0,1,,,,"{""episode/length"": 272.0, ""episode/score"": 3.0, ""step"": 60420}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,61036,frames,61036.0,15259.0,61036.0,61036.0,4,1.0,,1.0,1.0,1,,,,"{""episode/length"": 154.0, ""episode/score"": 1.0, ""step"": 61036}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,61756,frames,61756.0,15439.0,61756.0,61756.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 180.0, ""episode/score"": 2.0, ""step"": 61756}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,62260,frames,62260.0,15565.0,62260.0,62260.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 126.0, ""episode/score"": 0.0, ""step"": 62260}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,63400,frames,63400.0,15850.0,63400.0,63400.0,4,3.0,,3.0,3.0,1,,,,"{""episode/length"": 285.0, ""episode/score"": 3.0, ""step"": 63400}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,64524,frames,64524.0,16131.0,64524.0,64524.0,4,1.0,,1.0,1.0,1,,,,"{""episode/length"": 281.0, ""episode/score"": 1.0, ""step"": 64524}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,65724,frames,65724.0,16431.0,65724.0,65724.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 300.0, ""episode/score"": 2.0, ""step"": 65724}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,66636,frames,66636.0,16659.0,66636.0,66636.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 228.0, ""episode/score"": 0.0, ""step"": 66636}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,67876,frames,67876.0,16969.0,67876.0,67876.0,4,0.0,,0.0,0.0,1,,,,"{""episode/length"": 310.0, ""episode/score"": 0.0, ""step"": 67876}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,70216,frames,70216.0,17554.0,70216.0,70216.0,4,2.0,,2.0,2.0,1,,,,"{""episode/length"": 585.0, ""episode/score"": 2.0, ""step"": 70216}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,71520,frames,71520.0,17880.0,71520.0,71520.0,4,4.0,,4.0,4.0,1,,,,"{""episode/length"": 326.0, ""episode/score"": 4.0, ""step"": 71520}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,train/ret,step,74320,frames,74320.0,18580.0,74320.0,74320.0,4,,,,,,0.3297141412713925,,,"{""replay/replay_ratio"": 260.1473087818697, ""step"": 74320, ""train/opt/updates"": 3932.0, ""train/ret"": 0.3297141412713925, ""train/rew"": 0.004607024617094466}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,train/rew,step,74320,frames,74320.0,18580.0,74320.0,74320.0,4,,,,,,0.3297141412713925,,,"{""replay/replay_ratio"": 260.1473087818697, ""step"": 74320, ""train/opt/updates"": 3932.0, ""train/ret"": 0.3297141412713925, ""train/rew"": 0.004607024617094466}",pass,x_axis recovered as logged step=frames; agent_actions=step/action_repeat
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,74736,frames,74736.0,18684.0,74736.0,74736.0,4,6.0,,6.0,6.0,1,,,,"{""episode/length"": 804.0, ""episode/score"": 6.0, ""step"": 74736}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
breakout,0,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0,True,False,/mnt/disk1/backup_user/dat.tt2/xuance/logs/external_baselines/dreamerv3_official/full26_size12m/breakout/seed_0/metrics.jsonl,metrics_jsonl,episode/score,step,75428,frames,75428.0,18857.0,75428.0,75428.0,4,1.0,,1.0,1.0,1,,,,"{""episode/length"": 173.0, ""episode/score"": 1.0, ""step"": 75428}",pass,"x_axis recovered as logged step=frames; agent_actions=step/action_repeat; episode/score is a single episode score, not an aggregated eval mean"
